id,pharmacy_id,medicine_id,stock_quantity,price,availability_status,last_updated
10628,54,3121,23,345.93,in_stock,2026-01-15 01:57:28
10629,54,2902,50,173.8,in_stock,2026-02-09 14:09:36
10630,54,2089,12,443.21,in_stock,2026-01-17 05:15:51
10631,54,1044,27,446.59,in_stock,2026-01-09 08:40:37
10632,54,7792,0,277.46,out_of_stock,2026-02-21 12:48:14
10633,54,10959,39,358.37,in_stock,2026-01-26 20:38:41
10634,54,1570,46,469.23,in_stock,2026-02-25 22:06:42
10635,54,921,24,233.08,in_stock,2026-02-08 21:05:10
10636,54,8923,22,295.04,in_stock,2026-02-12 12:14:06
10637,54,2918,7,123.04,in_stock,2026-02-11 03:40:09
10638,54,7285,29,27.59,in_stock,2026-01-25 12:29:47
10639,54,418,29,422.36,in_stock,2026-03-07 10:18:00
10640,54,7093,31,72.45,in_stock,2026-03-05 09:24:17
10641,54,5227,8,286.85,in_stock,2026-01-31 06:51:05
10642,54,1327,19,46.5,in_stock,2026-01-02 19:36:49
10643,54,7664,34,17.38,in_stock,2026-02-20 06:57:52
10644,54,10464,11,499.67,in_stock,2026-02-17 06:58:23
10645,54,8987,42,163.11,in_stock,2026-02-22 19:39:32
10646,54,4588,39,208.39,in_stock,2026-01-17 10:37:47
10647,54,2820,46,59.42,in_stock,2026-02-25 13:46:57
10648,54,6861,0,359.4,out_of_stock,2026-01-10 18:08:13
10649,54,8646,48,469.57,in_stock,2026-01-24 22:01:58
10650,54,2475,27,259.0,in_stock,2026-01-02 07:27:32
10651,54,807,23,374.85,in_stock,2026-02-24 06:09:24
10652,54,4778,45,472.35,in_stock,2026-02-22 23:30:30
10653,54,5095,19,332.69,in_stock,2026-01-13 04:38:37
10654,54,6422,47,419.89,in_stock,2026-01-21 01:06:01
10655,54,11017,33,112.1,in_stock,2026-02-11 20:58:01
10656,54,7655,33,309.99,in_stock,2026-01-12 12:01:16
10657,54,11820,30,43.61,in_stock,2026-01-06 08:06:30
10658,54,7302,37,445.47,in_stock,2026-02-23 05:32:09
10659,54,6718,10,466.29,in_stock,2026-03-04 00:25:07
10660,54,9978,7,371.76,in_stock,2026-02-22 02:29:32
10661,54,7762,9,370.56,in_stock,2026-01-18 07:51:41
10662,54,199,43,456.8,in_stock,2026-02-16 01:43:20
10663,54,3690,2,429.67,in_stock,2026-02-06 06:21:59
10664,54,7777,46,304.84,in_stock,2026-01-09 18:19:42
10665,54,5206,36,381.17,in_stock,2026-01-07 03:01:28
10666,54,7606,42,79.58,in_stock,2026-01-15 21:07:02
10667,54,743,49,171.91,in_stock,2026-01-15 21:59:37
10668,54,4218,38,469.74,in_stock,2026-01-27 15:29:25
10669,54,9851,1,460.87,in_stock,2026-01-24 04:50:26
10670,54,1634,46,379.14,in_stock,2026-02-17 14:06:17
10671,54,8660,34,134.58,in_stock,2026-03-05 12:32:49
10672,54,9029,47,16.32,in_stock,2026-01-13 20:09:01
10673,54,9181,26,454.77,in_stock,2026-01-20 11:41:43
10674,54,10041,42,418.63,in_stock,2026-01-21 01:28:16
10675,54,9287,3,20.68,in_stock,2026-02-06 06:45:26
10676,54,9535,10,460.86,in_stock,2026-01-20 13:39:30
10677,54,776,14,75.67,in_stock,2026-03-01 13:57:52
10678,54,8668,38,211.88,in_stock,2026-01-27 17:26:16
10679,54,9642,45,453.8,in_stock,2026-02-22 02:37:11
10680,54,9372,39,29.18,in_stock,2026-01-16 23:51:50
10681,54,9138,38,418.41,in_stock,2026-02-21 23:18:17
10682,54,8097,21,272.65,in_stock,2026-01-25 22:28:03
10683,54,2681,13,340.16,in_stock,2026-02-26 20:25:17
10684,54,6202,32,168.98,in_stock,2026-02-02 13:02:39
10685,54,2941,3,146.75,in_stock,2026-03-01 17:21:31
10686,54,703,15,21.13,in_stock,2026-02-27 16:37:15
10687,54,11802,38,145.62,in_stock,2026-02-02 02:14:53
10688,54,2792,10,17.77,in_stock,2026-02-19 13:49:29
10689,54,3204,12,418.85,in_stock,2026-01-16 00:27:40
10690,54,8692,43,123.65,in_stock,2026-03-01 16:12:51
10691,54,1214,10,96.8,in_stock,2026-02-07 12:21:50
10692,54,11582,38,462.82,in_stock,2026-02-01 16:47:18
10693,54,6629,2,341.41,in_stock,2026-02-23 10:06:42
10694,54,4517,4,493.53,in_stock,2026-02-15 09:19:28
10695,54,11107,10,62.67,in_stock,2026-01-02 16:52:53
10696,54,2018,43,29.39,in_stock,2026-02-26 23:29:12
10697,54,1860,34,293.68,in_stock,2026-01-04 05:25:06
10698,54,2547,37,169.11,in_stock,2026-01-20 19:20:05
10699,54,9188,15,167.99,in_stock,2026-02-22 01:21:25
10700,54,5963,48,174.72,in_stock,2026-03-03 01:03:08
10701,54,7397,18,441.97,in_stock,2026-01-21 10:10:22
10702,54,4615,19,206.54,in_stock,2026-01-11 05:25:24
10703,54,168,6,285.35,in_stock,2026-02-07 04:14:11
10704,54,4958,12,190.33,in_stock,2026-01-18 12:19:45
10705,54,3887,17,453.78,in_stock,2026-01-17 01:31:15
10706,54,1481,44,74.45,in_stock,2026-01-03 01:28:10
10707,54,311,6,12.09,in_stock,2026-02-15 03:06:20
10708,54,10852,10,173.12,in_stock,2026-01-06 15:55:31
10709,54,10485,13,64.83,in_stock,2026-02-22 07:08:18
10710,54,9289,34,167.75,in_stock,2026-02-21 06:24:43
10711,54,4619,45,244.04,in_stock,2026-03-05 09:22:22
10712,54,6700,47,60.5,in_stock,2026-02-19 05:42:55
10713,54,3852,12,368.05,in_stock,2026-01-01 14:58:13
10714,54,7692,25,289.82,in_stock,2026-02-08 17:57:53
10715,54,1084,22,100.55,in_stock,2026-01-19 11:59:28
10716,54,6185,30,458.33,in_stock,2026-03-06 01:57:25
10717,54,7604,32,453.09,in_stock,2026-02-19 10:07:51
10718,54,4712,47,21.42,in_stock,2026-02-02 10:25:38
10719,54,10318,16,223.99,in_stock,2026-02-12 07:30:56
10720,54,6704,50,384.56,in_stock,2026-01-11 02:34:10
10721,54,2736,21,108.35,in_stock,2026-01-25 07:53:17
10722,54,3378,27,461.03,in_stock,2026-01-15 12:55:53
10723,54,11146,44,14.95,in_stock,2026-02-08 06:13:14
10724,54,4089,33,467.41,in_stock,2026-01-30 14:48:36
10725,54,10312,44,136.53,in_stock,2026-01-17 13:50:41
10726,54,6071,3,197.54,in_stock,2026-01-21 20:17:38
10727,54,5266,23,216.7,in_stock,2026-01-19 02:15:27
10728,54,172,35,468.95,in_stock,2026-01-25 15:18:19
10729,54,2764,34,65.96,in_stock,2026-01-25 14:22:16
10730,54,11159,38,95.09,in_stock,2026-02-01 04:07:12
10731,54,6608,19,12.67,in_stock,2026-02-28 08:17:45
10732,54,430,23,338.33,in_stock,2026-01-30 17:19:29
10733,54,2779,27,18.82,in_stock,2026-01-28 04:26:32
10734,54,6183,8,481.07,in_stock,2026-02-21 12:21:25
10735,54,79,4,460.59,in_stock,2026-02-10 01:17:26
10736,54,6769,37,47.42,in_stock,2026-03-03 05:23:28
10737,54,5049,9,139.03,in_stock,2026-01-31 12:08:00
10738,54,4183,8,106.75,in_stock,2026-02-14 01:06:54
10739,54,4324,41,247.42,in_stock,2026-01-23 19:40:07
10740,54,2219,41,252.74,in_stock,2026-02-20 08:45:12
10741,54,2721,46,173.45,in_stock,2026-02-07 23:30:39
10742,54,4205,15,498.01,in_stock,2026-03-02 06:43:57
10743,54,11454,14,119.28,in_stock,2026-03-03 21:56:22
10744,54,809,19,350.33,in_stock,2026-01-17 07:05:26
10745,54,3449,13,405.75,in_stock,2026-02-19 21:06:30
10746,54,5324,43,158.47,in_stock,2026-03-07 00:05:20
10747,54,1348,37,46.53,in_stock,2026-03-05 17:39:43
10748,54,1986,17,225.74,in_stock,2026-01-16 01:06:41
10749,54,9680,32,334.68,in_stock,2026-02-02 01:42:41
10750,54,452,27,97.66,in_stock,2026-01-24 19:13:33
10751,54,1838,3,68.61,in_stock,2026-02-15 15:35:24
10752,54,3478,7,300.94,in_stock,2026-01-16 17:34:16
10753,54,11741,41,104.39,in_stock,2026-02-27 02:26:08
10754,54,5626,0,219.14,out_of_stock,2026-02-01 13:50:44
10755,54,4435,31,426.79,in_stock,2026-01-30 11:18:36
10756,54,9039,27,251.52,in_stock,2026-01-19 15:28:53
10757,54,5032,8,353.39,in_stock,2026-01-05 23:29:02
10758,54,10924,6,121.0,in_stock,2026-01-10 06:36:26
10759,54,7645,18,173.29,in_stock,2026-01-24 06:23:46
10760,54,9052,20,174.69,in_stock,2026-03-06 16:51:49
10761,54,6480,49,125.08,in_stock,2026-01-29 16:13:18
10762,54,3249,4,273.59,in_stock,2026-01-29 05:14:50
10763,54,8369,19,236.47,in_stock,2026-02-15 09:04:29
10764,54,10907,37,18.71,in_stock,2026-01-23 14:09:38
10765,54,4913,37,352.96,in_stock,2026-01-31 11:05:07
10766,54,4379,24,79.44,in_stock,2026-01-12 10:28:58
10767,54,7496,12,488.7,in_stock,2026-02-23 01:42:53
10768,54,7829,17,91.9,in_stock,2026-01-13 13:06:30
10769,54,9603,12,260.5,in_stock,2026-01-23 13:38:09
10770,54,833,28,242.98,in_stock,2026-01-15 20:52:15
10771,54,26,40,398.19,in_stock,2026-02-20 00:51:47
10772,54,2367,17,215.18,in_stock,2026-02-04 12:06:17
10773,54,3871,11,391.42,in_stock,2026-02-13 04:51:29
10774,54,2423,26,142.26,in_stock,2026-01-03 22:35:34
10775,54,6852,17,309.05,in_stock,2026-02-22 20:20:42
10776,54,2014,11,456.97,in_stock,2026-01-18 20:34:50
10777,54,10214,19,111.19,in_stock,2026-01-27 18:59:03
10778,54,7581,7,247.02,in_stock,2026-02-15 18:35:12
10779,54,9874,41,298.07,in_stock,2026-02-13 22:30:10
10780,54,3451,27,297.29,in_stock,2026-01-21 06:36:35
10781,54,5365,12,254.79,in_stock,2026-02-04 00:08:04
10782,54,4381,23,112.39,in_stock,2026-01-25 20:12:25
10783,54,6430,0,392.94,out_of_stock,2026-01-24 16:11:22
10784,54,2834,11,315.08,in_stock,2026-02-11 03:59:04
10785,54,820,25,467.3,in_stock,2026-02-17 22:23:54
10786,54,1518,34,370.89,in_stock,2026-01-04 13:49:01
10787,54,9963,2,390.41,in_stock,2026-03-04 01:43:18
10788,54,6113,0,385.65,out_of_stock,2026-03-04 16:40:06
10789,54,8076,49,498.02,in_stock,2026-01-10 23:38:19
10790,54,8595,16,258.6,in_stock,2026-03-03 05:24:43
10791,54,6142,9,342.73,in_stock,2026-02-13 06:40:17
10792,54,11130,14,216.69,in_stock,2026-01-29 11:49:19
10793,54,2146,32,321.27,in_stock,2026-02-27 17:45:34
10794,54,11126,9,123.11,in_stock,2026-02-11 05:43:31
10795,54,9326,1,48.54,in_stock,2026-02-27 21:48:55
10796,54,5860,22,280.36,in_stock,2026-01-13 08:53:44
10797,54,4340,37,443.05,in_stock,2026-01-05 03:17:42
10798,54,1445,5,136.66,in_stock,2026-01-14 16:50:43
10799,54,1132,12,181.38,in_stock,2026-01-31 12:29:09
10800,54,7831,28,90.35,in_stock,2026-01-12 03:37:14
10801,55,6682,11,462.38,in_stock,2026-01-27 05:13:51
10802,55,4686,0,473.67,out_of_stock,2026-02-20 03:54:45
10803,55,11208,0,107.94,out_of_stock,2026-03-06 17:05:45
10804,55,1517,23,37.46,in_stock,2026-01-04 08:10:20
10805,55,10903,14,313.63,in_stock,2026-02-10 17:01:33
10806,55,2822,13,50.93,in_stock,2026-02-07 03:35:12
10807,55,9241,20,166.3,in_stock,2026-02-06 10:04:28
10808,55,1763,36,24.52,in_stock,2026-01-18 07:38:45
10809,55,9733,19,67.97,in_stock,2026-02-11 09:10:11
10810,55,8375,4,209.85,in_stock,2026-02-08 09:20:24
10811,55,7192,13,95.02,in_stock,2026-01-17 18:30:23
10812,55,5425,49,177.13,in_stock,2026-01-05 20:56:39
10813,55,9058,40,251.56,in_stock,2026-01-05 23:23:01
10814,55,6406,50,341.16,in_stock,2026-02-19 11:37:35
10815,55,2861,36,304.54,in_stock,2026-01-08 17:59:19
10816,55,9591,19,165.18,in_stock,2026-01-12 01:58:49
10817,55,11327,34,56.26,in_stock,2026-02-26 21:18:15
10818,55,10778,12,280.14,in_stock,2026-01-13 00:52:44
10819,55,9610,48,123.77,in_stock,2026-02-17 15:25:00
10820,55,8824,45,86.41,in_stock,2026-01-26 12:35:16
10821,55,5380,12,160.43,in_stock,2026-03-07 15:19:06
10822,55,9376,2,141.64,in_stock,2026-02-14 10:04:17
10823,55,5731,41,83.5,in_stock,2026-03-05 17:26:14
10824,55,6783,23,304.88,in_stock,2026-01-22 18:49:03
10825,55,4311,30,282.83,in_stock,2026-01-10 11:07:43
10826,55,11666,50,201.94,in_stock,2026-01-01 15:04:42
10827,55,4186,39,41.5,in_stock,2026-01-17 07:46:40
10828,55,9713,36,13.64,in_stock,2026-02-23 04:08:53
10829,55,11358,24,158.06,in_stock,2026-02-05 05:34:12
10830,55,7986,23,54.9,in_stock,2026-02-02 16:14:27
10831,55,7201,40,49.41,in_stock,2026-03-04 05:11:21
10832,55,10100,43,442.64,in_stock,2026-01-18 23:23:31
10833,55,7081,49,27.12,in_stock,2026-02-05 12:41:09
10834,55,1765,49,448.14,in_stock,2026-01-26 21:00:53
10835,55,461,41,392.29,in_stock,2026-01-19 22:09:58
10836,55,6807,40,126.19,in_stock,2026-03-01 07:08:37
10837,55,3527,15,213.62,in_stock,2026-01-29 13:06:09
10838,55,4359,27,21.89,in_stock,2026-01-31 19:28:48
10839,55,10624,46,184.22,in_stock,2026-02-02 14:17:52
10840,55,11709,45,283.63,in_stock,2026-02-16 09:06:59
10841,55,2980,45,131.59,in_stock,2026-02-17 09:58:36
10842,55,8363,8,65.9,in_stock,2026-01-24 03:33:39
10843,55,5342,11,55.1,in_stock,2026-02-01 05:48:39
10844,55,7648,23,89.55,in_stock,2026-01-02 04:06:44
10845,55,4117,36,280.38,in_stock,2026-03-04 03:46:47
10846,55,6066,21,240.12,in_stock,2026-01-24 19:08:06
10847,55,7877,24,393.19,in_stock,2026-01-12 06:26:12
10848,55,4003,31,431.94,in_stock,2026-01-11 01:09:25
10849,55,9675,25,485.85,in_stock,2026-02-12 04:16:03
10850,55,8478,46,481.06,in_stock,2026-02-14 04:06:48
10851,55,6657,3,95.9,in_stock,2026-01-14 20:16:35
10852,55,1616,4,424.82,in_stock,2026-03-05 10:51:16
10853,55,7807,19,440.43,in_stock,2026-02-06 20:08:03
10854,55,1069,16,270.42,in_stock,2026-03-05 09:28:11
10855,55,8221,26,219.18,in_stock,2026-02-03 20:28:12
10856,55,5572,46,437.07,in_stock,2026-03-06 14:58:00
10857,55,10861,31,69.92,in_stock,2026-02-25 18:48:58
10858,55,3987,41,64.8,in_stock,2026-02-23 06:31:58
10859,55,9616,44,160.61,in_stock,2026-01-02 13:15:33
10860,55,11613,39,115.16,in_stock,2026-03-01 01:57:49
10861,55,4222,44,49.56,in_stock,2026-01-19 22:18:56
10862,55,1959,19,301.56,in_stock,2026-02-14 17:08:11
10863,55,5748,29,438.66,in_stock,2026-02-09 18:28:52
10864,55,1654,19,302.94,in_stock,2026-01-19 01:38:30
10865,55,9677,13,138.69,in_stock,2026-01-29 13:17:59
10866,55,10070,0,252.05,out_of_stock,2026-02-26 11:14:14
10867,55,4533,29,440.82,in_stock,2026-01-18 11:44:00
10868,55,11268,27,38.15,in_stock,2026-02-17 02:36:21
10869,55,2369,1,466.01,in_stock,2026-02-19 03:57:58
10870,55,5024,38,340.15,in_stock,2026-01-28 14:28:47
10871,55,2083,30,250.53,in_stock,2026-01-15 14:21:10
10872,55,3110,31,195.21,in_stock,2026-02-09 09:15:22
10873,55,8831,13,284.15,in_stock,2026-02-02 23:37:19
10874,55,2169,4,242.32,in_stock,2026-01-26 17:54:18
10875,55,5403,8,468.76,in_stock,2026-02-22 07:46:11
10876,55,6339,44,113.36,in_stock,2026-01-12 20:31:47
10877,55,1691,27,246.71,in_stock,2026-01-04 00:38:42
10878,55,2300,4,209.73,in_stock,2026-01-11 08:11:56
10879,55,9655,13,232.37,in_stock,2026-01-10 20:08:26
10880,55,1287,22,144.09,in_stock,2026-01-28 09:44:27
10881,55,7525,48,163.6,in_stock,2026-01-26 06:23:50
10882,55,6342,39,345.44,in_stock,2026-01-11 02:48:37
10883,55,7447,15,153.61,in_stock,2026-01-05 00:21:17
10884,55,3233,24,99.48,in_stock,2026-02-07 11:39:29
10885,55,5739,29,497.81,in_stock,2026-01-10 11:40:44
10886,55,1217,21,27.42,in_stock,2026-02-11 15:20:33
10887,55,9561,39,336.18,in_stock,2026-01-10 01:54:41
10888,55,1089,9,341.76,in_stock,2026-01-03 17:00:58
10889,55,10825,0,137.49,out_of_stock,2026-01-06 18:34:31
10890,55,8048,36,290.13,in_stock,2026-02-27 02:29:17
10891,55,1428,46,143.61,in_stock,2026-02-23 17:59:42
10892,55,4817,31,240.43,in_stock,2026-02-03 08:18:48
10893,55,10300,26,315.68,in_stock,2026-02-09 12:21:54
10894,55,2972,9,220.85,in_stock,2026-01-10 00:54:36
10895,55,6884,30,489.26,in_stock,2026-02-08 21:42:17
10896,55,11402,47,96.9,in_stock,2026-01-06 17:26:08
10897,55,666,47,197.57,in_stock,2026-03-03 13:02:31
10898,55,4329,37,234.38,in_stock,2026-03-04 11:11:32
10899,55,3197,28,402.79,in_stock,2026-02-01 18:14:00
10900,55,3572,32,461.01,in_stock,2026-01-10 10:29:49
10901,55,9260,6,125.33,in_stock,2026-02-07 23:56:53
10902,55,10218,49,29.43,in_stock,2026-02-06 11:49:27
10903,55,3215,6,151.37,in_stock,2026-02-13 06:52:44
10904,55,606,29,321.87,in_stock,2026-02-03 09:30:58
10905,55,2758,1,292.75,in_stock,2026-01-18 19:35:48
10906,55,1039,15,115.88,in_stock,2026-01-29 01:21:45
10907,55,10865,41,63.3,in_stock,2026-02-22 15:41:09
10908,55,3274,8,491.65,in_stock,2026-02-10 00:58:40
10909,55,10582,33,361.86,in_stock,2026-01-06 11:47:58
10910,55,8331,35,87.35,in_stock,2026-01-18 21:45:19
10911,55,5406,20,148.58,in_stock,2026-01-01 09:38:10
10912,55,4904,12,122.84,in_stock,2026-02-09 15:21:58
10913,55,4240,50,251.3,in_stock,2026-02-19 07:22:16
10914,55,3466,0,80.17,out_of_stock,2026-03-07 05:46:30
10915,55,1175,10,221.58,in_stock,2026-02-23 12:24:21
10916,55,11028,23,385.75,in_stock,2026-01-02 13:01:02
10917,55,2477,42,319.63,in_stock,2026-01-03 22:22:37
10918,55,2490,4,306.73,in_stock,2026-01-10 08:31:07
10919,55,3579,16,499.97,in_stock,2026-01-07 12:48:46
10920,55,10809,6,41.31,in_stock,2026-02-13 16:12:40
10921,55,10657,7,50.68,in_stock,2026-01-23 19:10:29
10922,55,5647,48,292.02,in_stock,2026-01-19 17:50:52
10923,55,1318,37,104.1,in_stock,2026-03-04 02:08:11
10924,55,10685,32,261.26,in_stock,2026-02-06 13:19:19
10925,55,9755,43,40.02,in_stock,2026-01-08 00:39:40
10926,55,7816,46,56.79,in_stock,2026-02-12 04:16:16
10927,55,5588,12,220.65,in_stock,2026-02-04 23:22:13
10928,55,3442,2,378.0,in_stock,2026-01-28 18:37:28
10929,55,8189,14,56.37,in_stock,2026-03-03 02:38:53
10930,55,9449,25,385.27,in_stock,2026-01-23 15:03:19
10931,55,5819,0,248.32,out_of_stock,2026-03-01 17:21:43
10932,55,1194,42,384.86,in_stock,2026-01-21 05:46:31
10933,55,9873,22,282.59,in_stock,2026-01-17 06:39:23
10934,55,9045,47,304.89,in_stock,2026-02-02 22:05:11
10935,55,4406,1,135.99,in_stock,2026-02-13 04:05:57
10936,55,10148,31,375.32,in_stock,2026-02-23 13:26:54
10937,55,413,5,268.23,in_stock,2026-02-09 14:01:14
10938,55,2470,26,497.08,in_stock,2026-01-09 18:11:09
10939,55,3281,14,194.54,in_stock,2026-01-08 11:41:24
10940,55,6380,9,136.54,in_stock,2026-01-28 01:21:43
10941,55,8343,34,412.93,in_stock,2026-01-30 17:55:00
10942,55,7760,6,171.1,in_stock,2026-01-24 22:23:02
10943,55,9509,20,343.81,in_stock,2026-01-13 21:50:53
10944,55,3673,45,232.68,in_stock,2026-02-07 05:51:28
10945,55,524,43,156.47,in_stock,2026-01-10 07:35:56
10946,55,1160,10,295.19,in_stock,2026-01-01 07:38:35
10947,55,10408,42,334.5,in_stock,2026-02-02 16:03:42
10948,55,1881,20,108.44,in_stock,2026-01-05 12:04:40
10949,55,11778,26,276.29,in_stock,2026-01-27 23:37:41
10950,55,2837,26,485.0,in_stock,2026-02-05 01:41:36
10951,55,10130,20,314.71,in_stock,2026-01-05 01:07:54
10952,55,2238,36,78.9,in_stock,2026-02-12 08:11:34
10953,55,9493,49,171.68,in_stock,2026-01-30 16:08:17
10954,55,9566,50,223.07,in_stock,2026-02-28 20:44:21
10955,55,2632,39,229.69,in_stock,2026-01-13 01:30:31
10956,55,1448,19,459.32,in_stock,2026-01-30 07:24:14
10957,55,4750,20,405.52,in_stock,2026-01-07 18:39:58
10958,55,9174,24,335.56,in_stock,2026-02-08 13:35:23
10959,55,355,30,271.99,in_stock,2026-01-28 15:02:06
10960,55,922,6,241.26,in_stock,2026-01-11 11:00:06
10961,55,7919,16,345.6,in_stock,2026-02-07 04:22:52
10962,55,8686,4,204.71,in_stock,2026-02-12 21:25:13
10963,55,9795,28,460.28,in_stock,2026-02-23 22:37:23
10964,55,5139,48,474.93,in_stock,2026-02-13 13:19:34
10965,55,5354,0,271.12,out_of_stock,2026-02-21 15:51:27
10966,55,5707,0,55.75,out_of_stock,2026-02-12 05:19:32
10967,55,3650,50,134.99,in_stock,2026-01-06 13:43:52
10968,55,5014,30,126.49,in_stock,2026-02-22 14:22:10
10969,55,1492,20,491.44,in_stock,2026-02-12 09:00:34
10970,55,6522,32,228.95,in_stock,2026-03-02 10:16:01
10971,55,7583,36,327.27,in_stock,2026-02-03 07:09:17
10972,55,3836,39,37.4,in_stock,2026-02-07 20:55:15
10973,55,3826,45,333.59,in_stock,2026-02-12 08:44:43
10974,55,7114,18,99.36,in_stock,2026-01-06 17:28:55
10975,55,11080,1,91.8,in_stock,2026-02-12 18:36:42
10976,55,26,25,260.77,in_stock,2026-02-09 07:40:27
10977,55,1037,4,442.92,in_stock,2026-02-26 16:15:56
10978,55,5253,34,474.6,in_stock,2026-02-11 14:56:49
10979,55,6894,41,198.95,in_stock,2026-01-14 07:55:47
10980,55,11700,8,394.72,in_stock,2026-01-15 13:46:10
10981,55,5840,5,458.46,in_stock,2026-01-18 12:09:26
10982,55,7175,47,202.51,in_stock,2026-01-09 22:28:56
10983,55,6446,47,260.4,in_stock,2026-01-23 00:04:23
10984,55,3298,36,399.46,in_stock,2026-02-27 03:09:10
10985,55,10193,45,289.94,in_stock,2026-03-02 17:35:11
10986,55,3848,41,266.14,in_stock,2026-02-08 04:08:07
10987,55,7733,18,258.54,in_stock,2026-02-23 19:44:25
10988,55,66,40,324.56,in_stock,2026-01-01 20:11:43
10989,55,5138,2,130.69,in_stock,2026-03-05 03:30:47
10990,55,6811,11,259.65,in_stock,2026-02-10 07:56:45
10991,55,11774,45,371.1,in_stock,2026-02-22 21:46:52
10992,55,60,39,461.46,in_stock,2026-01-11 02:36:39
10993,55,2209,32,79.64,in_stock,2026-02-07 23:05:12
10994,55,456,38,126.22,in_stock,2026-01-14 06:34:29
10995,55,2593,8,338.49,in_stock,2026-01-20 01:40:21
10996,55,10956,11,464.51,in_stock,2026-01-12 07:45:04
10997,55,2121,24,493.91,in_stock,2026-01-31 22:15:41
10998,55,7895,33,306.45,in_stock,2026-01-17 04:00:25
10999,55,11643,33,18.36,in_stock,2026-01-30 05:23:46
11000,55,9977,18,170.76,in_stock,2026-01-21 01:47:25
11001,56,6420,6,47.87,in_stock,2026-03-01 10:02:16
11002,56,380,45,84.16,in_stock,2026-01-06 16:01:52
11003,56,10664,44,235.87,in_stock,2026-02-11 15:28:25
11004,56,11230,10,361.28,in_stock,2026-01-24 15:29:39
11005,56,7290,28,337.64,in_stock,2026-02-08 22:10:24
11006,56,5923,8,276.47,in_stock,2026-02-27 09:58:36
11007,56,5893,29,261.61,in_stock,2026-02-03 16:33:09
11008,56,11742,24,459.81,in_stock,2026-01-07 06:52:00
11009,56,280,48,428.6,in_stock,2026-03-01 05:22:13
11010,56,424,3,188.75,in_stock,2026-03-03 13:20:56
11011,56,6983,42,449.95,in_stock,2026-02-16 15:26:55
11012,56,925,26,104.93,in_stock,2026-01-30 18:26:06
11013,56,6264,10,75.67,in_stock,2026-01-24 17:07:53
11014,56,7253,38,325.19,in_stock,2026-01-19 05:42:34
11015,56,6419,25,276.37,in_stock,2026-01-27 11:18:16
11016,56,10723,6,149.46,in_stock,2026-02-04 05:28:48
11017,56,6808,32,14.92,in_stock,2026-01-01 10:09:45
11018,56,2307,31,309.64,in_stock,2026-01-21 12:47:35
11019,56,5052,3,345.17,in_stock,2026-03-05 23:23:56
11020,56,7048,14,59.16,in_stock,2026-01-08 02:07:19
11021,56,4978,45,379.46,in_stock,2026-02-07 03:29:58
11022,56,10198,6,203.22,in_stock,2026-03-05 16:28:38
11023,56,2595,44,114.36,in_stock,2026-01-27 03:55:05
11024,56,9080,11,302.24,in_stock,2026-02-28 22:56:34
11025,56,6683,8,20.41,in_stock,2026-01-13 09:27:56
11026,56,6625,32,98.33,in_stock,2026-02-25 16:50:51
11027,56,4369,49,393.34,in_stock,2026-02-15 02:03:30
11028,56,11418,18,66.89,in_stock,2026-02-22 09:48:01
11029,56,7976,47,334.67,in_stock,2026-02-22 06:42:57
11030,56,4170,2,124.2,in_stock,2026-01-31 11:32:09
11031,56,2284,16,121.32,in_stock,2026-01-14 06:22:24
11032,56,1075,2,276.86,in_stock,2026-03-03 20:19:15
11033,56,10744,18,276.23,in_stock,2026-01-02 02:17:01
11034,56,8547,23,44.05,in_stock,2026-01-25 01:47:15
11035,56,11760,26,357.9,in_stock,2026-01-05 18:27:46
11036,56,7801,2,493.81,in_stock,2026-01-16 04:48:12
11037,56,1761,16,446.12,in_stock,2026-02-05 23:59:23
11038,56,2640,28,424.62,in_stock,2026-01-07 04:03:57
11039,56,2854,4,168.24,in_stock,2026-02-22 00:50:12
11040,56,8374,12,487.76,in_stock,2026-01-19 23:50:32
11041,56,6246,13,143.13,in_stock,2026-01-14 06:46:05
11042,56,7139,20,15.35,in_stock,2026-03-05 00:18:19
11043,56,3822,32,91.27,in_stock,2026-01-31 04:52:20
11044,56,5398,20,452.74,in_stock,2026-01-06 09:30:38
11045,56,576,41,348.34,in_stock,2026-03-03 11:00:10
11046,56,620,17,80.4,in_stock,2026-02-28 16:01:26
11047,56,7100,11,465.46,in_stock,2026-01-02 06:34:09
11048,56,5870,13,63.47,in_stock,2026-02-04 06:08:47
11049,56,11089,32,222.39,in_stock,2026-01-19 08:53:02
11050,56,5438,26,390.86,in_stock,2026-02-27 21:35:55
11051,56,1103,15,474.4,in_stock,2026-01-28 09:50:38
11052,56,11168,41,74.07,in_stock,2026-02-27 15:46:14
11053,56,8126,5,432.3,in_stock,2026-02-27 16:44:47
11054,56,4572,0,204.51,out_of_stock,2026-03-07 05:50:59
11055,56,255,15,130.41,in_stock,2026-01-25 14:23:27
11056,56,7128,4,380.4,in_stock,2026-02-13 21:27:25
11057,56,4042,19,350.03,in_stock,2026-01-30 07:12:04
11058,56,1604,30,361.94,in_stock,2026-02-15 11:00:01
11059,56,2271,46,301.56,in_stock,2026-02-08 12:45:14
11060,56,3551,10,367.95,in_stock,2026-03-02 23:41:37
11061,56,4967,49,74.52,in_stock,2026-03-05 07:59:54
11062,56,465,8,169.97,in_stock,2026-02-13 23:08:09
11063,56,8081,5,288.18,in_stock,2026-02-11 10:36:13
